PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IDGRUPOCONTROL;REQUIREMENTS_ATTRIBUTES_MARCO;REQUIREMENTS_ATTRIBUTES_CATEGORIA;REQUIREMENTS_ATTRIBUTES_DESCRIPCIONCONTROL;REQUIREMENTS_ATTRIBUTES_NIVEL;REQUIREMENTS_ATTRIBUTES_TIPO;REQUIREMENTS_ATTRIBUTES_DIMENSIONES;REQUIREMENTS_ATTRIBUTES_MODOEJECUCION;REQUIREMENTS_ATTRIBUTES_DEPENDENCIAS;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME 
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Inline policy S3PublicAccessRemediationPolicy attached to role security-remediation-s3-public-role-2v0hi21k does not allow '*:*' administrative privileges.;arn:aws:iam::858573892697:role/service-role/security-remediation-s3-public-role-2v0hi21k;iam_inline_policy_no_administrative_privileges;False;security-remediation-s3-public-role-2v0hi21k/S3PublicAccessRemediationPolicy;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy Amazon_EventBridge_Invoke_Lambda_1306283406 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/Amazon_EventBridge_Invoke_Lambda_1306283406;iam_no_custom_policy_permissive_role_assumption;False;Amazon_EventBridge_Invoke_Lambda_1306283406;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy Amazon_EventBridge_Invoke_Lambda_1306283406 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/Amazon_EventBridge_Invoke_Lambda_1306283406;iam_no_custom_policy_permissive_role_assumption;False;Amazon_EventBridge_Invoke_Lambda_1306283406;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy Amazon_EventBridge_Invoke_Lambda_1306283406 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/Amazon_EventBridge_Invoke_Lambda_1306283406;iam_no_custom_policy_permissive_role_assumption;False;Amazon_EventBridge_Invoke_Lambda_1306283406;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy Amazon_EventBridge_Invoke_Lambda_1306283406 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/Amazon_EventBridge_Invoke_Lambda_1306283406;iam_no_custom_policy_permissive_role_assumption;False;Amazon_EventBridge_Invoke_Lambda_1306283406;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931 does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-ee2eebaa-4751-45f4-9bbc-d53f9f672931;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.1;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Las políticas IAM deben permitir sólo los privilegios necesarios para cada rol. Se recomienda comenzar con el mínimo nivel de permisos e ir añadiendo permisos adicionales según vaya surgiendo la necesidad en lugar de comenzar con permisos administrativos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.acc.4.aws.iam.2;Proceso de gestión de derechos de acceso;op.acc.4;operacional;control de acceso;Evitar políticas con comodines (wildcards) en su definición, que puedan otorgar privilegios administrativos completos.;alto;requisito;confidencialidad,integridad,trazabilidad,autenticidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.8;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;ENS;ENS RD 311/2022 - Categoría Alta
aws;The accreditation scheme of the ENS (National Security Scheme) has been developed by the Ministry of Finance and Public Administrations and the CCN (National Cryptological Center). This includes the basic principles and minimum requirements necessary for the adequate protection of information.;858573892697;us-east-1;2026-09-19 09:30:34.148196;op.exp.8.r4.aws.ct.1;Control de acceso;op.exp.8.r4;operacional;explotación;Asignar correctamente las políticas AWS IAM para el acceso y borrado de los registros y sus copias de seguridad haciendo uso del principio de mínimo privilegio.;alto;refuerzo;trazabilidad;automático;;PASS;Custom Policy AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c does not allow permissive STS Role assumption.;arn:aws:iam::858573892697:policy/service-role/AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;iam_no_custom_policy_permissive_role_assumption;False;AWSLambdaBasicExecutionRole-7d74575a-cae7-422c-8d71-058f2d4beb2c;ENS;ENS RD 311/2022 - Categoría Alta
